CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time
5/13/2026 22:09,S,2,peotv,S21,,YES,,,TRUE,-16.07,S2,YES,,0,0,715
5/13/2026 22:09,S,4,extragb,S41121,,,,YES,TRUE,10310.86,S41,,,0,0,110
5/13/2026 22:09,S,14,,S7,,,,,TRUE,3817.9,S7,YES,,0,0,970
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,28
5/13/2026 22:09,S,1,,S1,,,,,FALSE,,S1,,,0,0,112
5/13/2026 22:09,S,14,,S7,,,,,TRUE,3056.75,S7,YES,,0,0,740
5/13/2026 22:09,S,2,peotv,S211,,YES,,,TRUE,2763.81,S2,YES,,0,0,899
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,1329.11,S2,YES,,0,0,704
5/13/2026 22:09,S,14,,S7,,,,,TRUE,5083.95,S7,YES,,0,0,313
5/13/2026 22:09,S,2,other,MOBITEL_S2t,,,,,TRUE,3455.12,S2,YES,,0,0,715
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,772
5/13/2026 22:09,S,3,,S3,,,,,TRUE,6418.68,S3,YES,,0,0,100
5/13/2026 22:09,S,2,peotv,S21,,YES,,,TRUE,-6.54,S2,YES,YES,933,147,1128
5/13/2026 22:09,S,2,peotv,S211,,YES,,,TRUE,2818.71,S2,YES,YES,157,0,318
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,-4284,S2,YES,,0,0,197
5/13/2026 22:09,,,,,,,,,FALSE,,,,,0,0,16
5/13/2026 22:09,E,4,extragb,E4111,,,,YES,TRUE,0,E41,,,0,0,28
5/13/2026 22:09,S,14,,S7,,,,,TRUE,-2082.53,S7,YES,YES,988,57,1164
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,892,S2,YES,,0,0,230
5/13/2026 22:09,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,482
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:09,S,3,,S3,,,,,TRUE,5998.49,S3,,,0,0,86
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,9241.53,S2,YES,,0,0,592
5/13/2026 22:09,S,2,peotv,S21,,YES,,,TRUE,1878.73,S2,YES,,0,0,1044
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,-32.37,S2,YES,YES,1008,27,1091
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 22:09,,,,,,,,,FALSE,,,,,0,0,13
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,4682.3,S2,YES,,0,0,630
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:09,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,618
5/13/2026 22:09,S,14,,S7,,,,,TRUE,6274.47,S7,YES,,0,0,920
5/13/2026 22:09,S,3,,S3,,,,,TRUE,10214.54,S3,YES,,0,0,232
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,15
5/13/2026 22:09,S,14,,S7,,,,,TRUE,3206.16,S7,YES,,0,0,214
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,2492.3,S2,YES,,0,0,474
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,21
5/13/2026 22:09,S,,,S,,,,,TRUE,6000.36,,,,0,0,60
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,-61.64,S2,YES,,0,0,543
5/13/2026 22:09,S,2,peotv,S211,,YES,,,TRUE,6635.04,S2,YES,,0,0,537
5/13/2026 22:09,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,221
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,-156.92,S2,,,0,0,51
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,142
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:09,T,,,T,,,,,FALSE,,,,,0,0,58
5/13/2026 22:09,S,2,peotv,S21,,YES,,,TRUE,-3257.25,S2,YES,,0,0,139
5/13/2026 22:09,S,2,peotv,S21,YES,,,,TRUE,5166.3,S2,YES,,0,0,820
5/13/2026 22:09,S,4,extragb,MOBITEL_S4111,,,,YES,TRUE,7490.95,S41,,,0,0,48
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,60
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,14
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,-40.75,S2,YES,,0,0,157
5/13/2026 22:09,S,4,extragb,S4111,,,,YES,TRUE,18267.52,S41,,,0,0,44
5/13/2026 22:09,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,118
5/13/2026 22:09,S,4,,S41,,,,,TRUE,4589.44,S41,,,0,0,75
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 22:09,S,2,peotv,S21,,YES,,,TRUE,6948.91,S2,,,0,0,99
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,-82.42,S2,YES,,0,0,875
5/13/2026 22:09,S,14,,S7,,,,,TRUE,10376.8,S7,YES,,0,0,612
5/13/2026 22:09,S,14,,S7,,,,,TRUE,-471.7,S7,YES,,0,0,378
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,2471.4,S2,YES,YES,903,235,1202
5/13/2026 22:09,S,2,voice,S23,YES,,,,TRUE,3419.24,S2,YES,YES,947,86,1147
5/13/2026 22:09,S,14,,S7,,,,,TRUE,821.77,S7,YES,YES,960,51,1124
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,9099.89,S2,YES,,0,0,237
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:09,S,2,peotv,S211,,YES,,,TRUE,6312.25,S2,YES,YES,914,130,1207
5/13/2026 22:09,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:09,S,2,peotv,S21,YES,,,,TRUE,-60.29,S2,,,0,0,81
5/13/2026 22:08,S,4,extragb,S4111,,,,YES,TRUE,2747.04,S41,,,0,0,99
5/13/2026 22:08,S,3,,S3,,,,,TRUE,2900.11,S3,YES,YES,963,41,1069
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:08,T,3,,T3,,,,,TRUE,5582.32,T3,YES,,0,0,502
5/13/2026 22:08,S,4,extragb,S41t,,,,,TRUE,4280.67,S41,,,0,0,24
5/13/2026 22:08,S,2,peotv,S21,YES,,,,TRUE,0,S2,YES,,0,0,476
5/13/2026 22:08,S,4,extragb,S4111,,,,YES,TRUE,13703.32,S41,,,0,0,42
5/13/2026 22:08,S,2,broadband,S22,YES,,,,TRUE,16073.38,S2,YES,,0,0,236
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,54
5/13/2026 22:08,S,2,peotv,MOBITEL_S21,,,,,TRUE,4208.74,S2,YES,,0,0,348
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,426
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,-6843.42,S2,YES,,0,0,241
5/13/2026 22:08,S,2,peotv,S21,,YES,,,TRUE,771.55,S2,YES,,0,0,646
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,6038.58,S2,YES,,0,0,251
5/13/2026 22:08,T,2,peotv,T21,,YES,,,TRUE,-77.33,T2,YES,,0,0,241
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,31
5/13/2026 22:08,S,4,extragb,S41121,,,,YES,TRUE,6868.65,S41,,,0,0,101
5/13/2026 22:08,S,3,,S3,,,,,TRUE,985.36,S3,,,0,0,105
5/13/2026 22:08,S,4,extragb,S411,,,,,TRUE,4037.61,S41,YES,,0,0,261
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,8
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,-0.18,S2,YES,,0,0,158
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,5228.05,S2,YES,,0,0,94
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,5520.66,S2,YES,,0,0,1038
5/13/2026 22:08,S,4,extragb,S4111,,,,YES,TRUE,6754.35,S41,,,0,0,49
5/13/2026 22:08,S,2,voice,S23,,,,,TRUE,1140.36,S2,,,0,0,160
5/13/2026 22:08,T,1,,TLty1,,,,,FALSE,,T1,YES,,0,0,362
5/13/2026 22:08,S,14,,S7,,,,,TRUE,2443.46,S7,YES,,0,0,435
5/13/2026 22:08,S,2,other,MOBITEL_S2t,,,,,FALSE,,S2,YES,,0,0,336
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,395
5/13/2026 22:08,S,4,extragb,S411,,,,,TRUE,-151.46,S41,YES,,0,0,261
5/13/2026 22:08,S,3,,S3,,,,,TRUE,4920.82,S3,,,0,0,73
5/13/2026 22:08,S,2,peotv,S21,,YES,,,TRUE,-865.18,S2,YES,,0,0,435
5/13/2026 22:08,T,2,peotv,T211,,YES,,,TRUE,3640.94,T2,YES,YES,1114,119,1385
5/13/2026 22:08,S,2,peotv,S211,,YES,,,TRUE,5176.39,S2,YES,,0,0,703
5/13/2026 22:08,,,,,,,,,FALSE,,,,,0,0,10
5/13/2026 22:08,T,2,peotv,T21,,,,,TRUE,5825.54,T2,YES,,0,0,693
5/13/2026 22:08,S,14,,S7,,,,,TRUE,-534.74,S7,YES,,0,0,330
5/13/2026 22:08,S,1,,S1,,,,,TRUE,-250.22,S1,YES,,0,0,390
5/13/2026 22:08,S,14,,S7,,,,,TRUE,2932.4,S7,YES,,0,0,87
5/13/2026 22:08,S,2,peotv,S21,,YES,,,TRUE,583.11,S2,YES,,0,0,712
5/13/2026 22:08,S,14,,S7,,,,,TRUE,9552.88,S7,YES,,0,0,625
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,5506.25,S2,YES,YES,891,136,1081
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:08,S,2,peotv,S211,,YES,,,TRUE,3597.48,S2,YES,,0,0,128
5/13/2026 22:08,S,4,extragb,S4112,,,,,TRUE,7035.04,S41,,,0,0,66
5/13/2026 22:08,S,2,other,S2t,,,,,FALSE,,S2,YES,,0,0,572
5/13/2026 22:08,S,3,,S3,,,,,TRUE,5158.42,S3,YES,,0,0,755
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,3045.62,S2,YES,YES,903,130,1168
5/13/2026 22:08,S,2,peotv,S211,,YES,,,TRUE,4883.11,S2,YES,,0,0,509
5/13/2026 22:08,S,4,extragb,S4112,,,,,TRUE,0,S41,,,0,0,22
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,745
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,13703.32,S2,,,0,0,56
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,17
5/13/2026 22:08,T,,,T,,,,,FALSE,,,,,0,0,78
5/13/2026 22:08,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,511
5/13/2026 22:08,S,2,peotv,S21,,,,,TRUE,-1288.62,S2,YES,,0,0,319
5/13/2026 22:08,,,,,,,,,FALSE,,,,,0,0,5
5/13/2026 22:08,S,11,,S,,,,,FALSE,,S_LTY,YES,YES,22,57,123
5/13/2026 22:08,S,2,other,S24,,,,,FALSE,,S2,YES,,0,0,735
5/13/2026 22:08,S,3,,S3,,,,,TRUE,-3.44,S3,,,0,0,132
5/13/2026 22:08,S,3,,S3,,,,,TRUE,816.75,S3,YES,,0,0,543
5/13/2026 22:08,S,2,voice,S23,,,,,TRUE,0,S2,,,0,0,192
5/13/2026 22:08,S,,,S,,,,,FALSE,,,,,0,0,45
5/13/2026 22:07,S,3,,S3,,,,,TRUE,2604.5,S3,YES,YES,888,146,1134
5/13/2026 22:07,E,2,broadband,E22,,,,,TRUE,8635.58,E2,YES,,0,0,359
5/13/2026 22:07,S,2,peotv,S21,,YES,,,TRUE,11458.5,S2,,,0,0,155
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,10353.93,S2,YES,,0,0,791
5/13/2026 22:07,,,,,,,,,FALSE,,,,,0,0,8
5/13/2026 22:07,S,2,,S2,,,,,TRUE,-82.74,S2,,,0,0,41
5/13/2026 22:07,S,3,,S3,,,,,TRUE,6418.68,S3,,,0,0,78
5/13/2026 22:07,S,4,extragb,S41t,,,,,FALSE,,S41,YES,YES,878,206,1177
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,58
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,5917.58,S2,YES,YES,888,91,1098
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,30
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,40
5/13/2026 22:07,S,,,S,,,,,TRUE,2720.53,,,,0,0,58
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,2697.67,S2,YES,,0,0,515
5/13/2026 22:07,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,238
5/13/2026 22:07,S,3,,S3,,,,,FALSE,,S3,YES,,0,0,998
5/13/2026 22:07,S,2,voice,S23,,,,,TRUE,5247.56,S2,YES,,0,0,305
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,8127.66,S2,YES,,0,0,747
5/13/2026 22:07,S,14,,S7,,,,,TRUE,13056.5,S7,YES,YES,893,87,1124
5/13/2026 22:07,S,2,voice,S23,,,,,TRUE,405.53,S2,YES,,0,0,966
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,3589.26,S2,YES,,0,0,426
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,2404.96,S2,YES,,0,0,264
5/13/2026 22:07,S,3,,S3,,,,,TRUE,6900,S3,YES,,0,0,188
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,3822.13,S2,YES,,0,0,160
5/13/2026 22:07,S,4,extragb,S4112,,,,,TRUE,14695.25,S41,,,0,0,60
5/13/2026 22:07,S,2,peotv,S21,,YES,,,TRUE,681.45,S2,YES,,0,0,619
5/13/2026 22:07,E,2,peotv,E21,,,,,TRUE,5822.1,E2,YES,,0,0,148
5/13/2026 22:07,S,2,peotv,S211,,YES,,,TRUE,3095.9,S2,YES,,0,0,227
5/13/2026 22:07,S,4,extragb,S4112,,,,,TRUE,-294.89,S41,,,0,0,76
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,39
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,27
5/13/2026 22:07,S,2,voice,S23,,,,,TRUE,434.84,S2,,,0,0,151
5/13/2026 22:07,S,2,voice,S23,YES,,,,TRUE,-295.13,S2,YES,,0,0,257
5/13/2026 22:07,E,2,peotv,E21,YES,,,,TRUE,6839.02,E2,YES,,0,0,269
5/13/2026 22:07,S,4,extragb,S4111,,,,YES,TRUE,9950.7,S41,,,0,0,36
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,28
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:07,S,3,,S3,,,,,TRUE,3247.86,S3,YES,YES,913,23,996
5/13/2026 22:07,S,14,,S7,,,,,TRUE,11195.68,S7,YES,,0,0,692
5/13/2026 22:07,S,14,,S7,,,,,TRUE,-0.05,S7,YES,,0,0,178
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,2855.47,S2,YES,YES,888,50,999
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,10737.63,S2,YES,,0,0,321
5/13/2026 22:07,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,97
5/13/2026 22:07,S,2,peotv,S21,,YES,,,TRUE,1411.77,S2,YES,,0,0,776
5/13/2026 22:07,E,2,peotv,E21,,,,,TRUE,0,E2,YES,,0,0,387
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,2118.64,S2,YES,,0,0,412
5/13/2026 22:07,T,1,,TLty1,,,,,FALSE,,T1,YES,,0,0,502
5/13/2026 22:07,S,3,,S3,,,,,TRUE,9533.43,S3,,,0,0,53
5/13/2026 22:07,S,2,peotv,S21,,,,,TRUE,3065.74,S2,YES,,0,0,313
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:07,S,4,extragb,S4111,,,,YES,TRUE,3643.57,S41,,,0,0,69
5/13/2026 22:07,S,2,peotv,S21,,YES,,,TRUE,5487.65,S2,,,0,0,82
5/13/2026 22:07,S,2,peotv,MOBITEL_S21,,,,,TRUE,4739.06,S2,YES,,0,0,197
5/13/2026 22:07,S,,,S,,,,,FALSE,,,,,0,0,273
5/13/2026 22:07,,,,,,,,,FALSE,,,,,0,0,9
5/13/2026 22:07,S,4,extragb,S41t,,,,,FALSE,,S41,YES,,0,0,91
5/13/2026 22:07,S,,,S,,,,,FALSE,,ING_SINHALA,YES,,0,0,104
5/13/2026 22:06,S,2,peotv,MOBITEL_S211,,YES,,,TRUE,3052.5,S2,YES,,0,0,610
5/13/2026 22:06,S,,,S,,,,,FALSE,,,,,0,0,678
5/13/2026 22:06,S,4,,S41,,,,,TRUE,2932.4,S41,,,0,0,15
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,4319.87,S2,YES,,0,0,370
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,2258.1,S2,YES,,0,0,286
5/13/2026 22:06,E,2,peotv,E21,,,,,TRUE,2364.6,E2,YES,,0,0,253
5/13/2026 22:06,S,2,peotv,MOBITEL_S21,,,,,TRUE,1068.59,S2,YES,,0,0,804
5/13/2026 22:06,S,2,other,S24,,,,,FALSE,,S2,YES,,0,0,538
5/13/2026 22:06,S,4,extragb,S41121,,,,YES,TRUE,15481.16,S41,,,0,0,75
5/13/2026 22:06,S,3,,S3,,,,,TRUE,3084.42,S3,YES,,0,0,136
5/13/2026 22:06,S,4,extragb,S411,,,,,TRUE,4529.3,S41,YES,,0,0,199
5/13/2026 22:06,,,,,,,,,FALSE,,,,,0,0,12
5/13/2026 22:06,S,,,MOBITEL_S,,,,,FALSE,,,,,0,0,36
5/13/2026 22:06,S,,,S,,,,,FALSE,,,,,0,0,109
5/13/2026 22:06,S,2,peotv,S211,,YES,,,TRUE,3207.97,S2,YES,YES,908,45,1037
5/13/2026 22:06,S,4,extragb,S4112,,,,,TRUE,11356.84,S41,,,0,0,94
5/13/2026 22:06,S,,,S,,,,,TRUE,2269.05,,,,0,0,29
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,18371.36,S2,YES,YES,888,75,1013
5/13/2026 22:06,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,106
5/13/2026 22:06,S,4,extragb,S411,,,,,TRUE,2932.4,S41,,,0,0,27
5/13/2026 22:06,,,,,,,,,FALSE,,,,,0,0,16
5/13/2026 22:06,S,2,peotv,S21,,YES,,,TRUE,-37.58,S2,YES,,0,0,206
5/13/2026 22:06,S,,,S,,,,,FALSE,,,,,0,0,83
5/13/2026 22:06,T,,,T,,,,,FALSE,,,,,0,0,51
5/13/2026 22:06,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,2526.06,S2,YES,,0,0,391
5/13/2026 22:06,S,2,peotv,S211,,YES,,,TRUE,3066.04,S2,YES,,0,0,535
5/13/2026 22:06,S,2,peotv,S21,,YES,,,TRUE,2720.53,S2,,,0,0,55
5/13/2026 22:06,S,2,peotv,S21,,YES,,,TRUE,0,S2,YES,,0,0,326
5/13/2026 22:06,S,14,,S7,,,,,TRUE,-261.45,S7,YES,,0,0,174
5/13/2026 22:06,S,3,,S3,,,,,TRUE,46.87,S3,YES,,0,0,260
5/13/2026 22:06,,,,,,,,,FALSE,,,,,0,0,10
5/13/2026 22:06,S,2,peotv,S21,,YES,,,TRUE,-89.13,S2,YES,,0,0,63
5/13/2026 22:06,S,2,voice,S23,,,,,TRUE,2087.7,S2,YES,,0,0,687
5/13/2026 22:06,S,4,extragb,S41121,,,,,TRUE,3456.35,S41,,,0,0,107
5/13/2026 22:06,S,1,,MOBITEL_SLty1,,,,,FALSE,,S1,YES,,0,0,257
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,4194.34,S2,YES,,0,0,449
5/13/2026 22:06,S,,,S,,,,,FALSE,,,,,0,0,481
5/13/2026 22:06,S,2,peotv,S211,,YES,,,TRUE,2886.31,S2,YES,,0,0,425
5/13/2026 22:06,,,,,,,,,FALSE,,,,,0,0,13
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,-63.17,S2,YES,,0,0,457
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,-7.9,S2,YES,,0,0,303
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,2047.79,S2,YES,,0,0,507
5/13/2026 22:06,S,3,,S3,,,,,TRUE,11444.51,S3,YES,,0,0,566
5/13/2026 22:06,E,14,,E7,,,,,TRUE,-4500,E7,YES,YES,665,595,1351
5/13/2026 22:06,,,,,,,,,FALSE,,,,,0,0,10
5/13/2026 22:06,S,,,S,,,,,TRUE,14695.25,,,,0,0,15
5/13/2026 22:06,S,14,,S7,,,,,TRUE,3301.18,S7,YES,,0,0,693
5/13/2026 22:06,S,,,S,,,,,FALSE,,,,,0,0,20
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,985.36,S2,YES,,0,0,393
5/13/2026 22:06,S,1,,S1,,,,,TRUE,6174.81,S1,YES,,0,0,466
5/13/2026 22:06,S,2,peotv,S21,,YES,,,TRUE,249.69,S2,YES,,0,0,219
5/13/2026 22:06,S,2,peotv,S211,,YES,,,TRUE,2484.8,S2,YES,,0,0,463
5/13/2026 22:06,S,2,broadband,S22,,,,,TRUE,9689.76,S2,YES,,0,0,801
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,10412.66,S2,YES,,0,0,315
5/13/2026 22:06,,,,,,,,,FALSE,,,,,0,0,9
5/13/2026 22:06,S,2,,S2,,,,,TRUE,-13.72,S2,,,0,0,111
5/13/2026 22:06,S,3,,S3,,,,,TRUE,8412.74,S3,,,0,0,73
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,32.28,S2,YES,YES,896,73,1033
5/13/2026 22:06,S,4,extragb,S41121,,,,YES,TRUE,6318.71,S41,,,0,0,95
5/13/2026 22:06,S,14,,S7,,,,,TRUE,2932.4,S7,YES,,0,0,63
5/13/2026 22:06,S,2,other,S2t,,,,,TRUE,3597.48,S2,YES,,0,0,118
5/13/2026 22:06,S,2,,S2,,,,,TRUE,4314.27,S2,,,0,0,133
5/13/2026 22:06,S,2,peotv,S211,,YES,,,TRUE,11965.87,S2,YES,YES,835,185,1109
5/13/2026 22:06,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,440
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,-161.65,S2,YES,YES,844,162,1129
5/13/2026 22:06,,,,,,,,,FALSE,,,,,0,0,6
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,9293.79,S2,YES,,0,0,108
5/13/2026 22:06,S,,,S,,,,,TRUE,1428.66,,,,0,0,39
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,2008.12,S2,YES,YES,787,256,1171
5/13/2026 22:06,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:06,S,3,,S3,,,,,TRUE,9510.76,S3,,,0,0,99
5/13/2026 22:06,S,2,peotv,S21,,,,,TRUE,3932.74,S2,YES,YES,872,102,1100
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:05,S,2,peotv,S21,,,,,TRUE,4997.79,S2,YES,,0,0,661
5/13/2026 22:05,S,4,extragb,S411,,,,,TRUE,-391.95,S41,YES,,0,0,763
5/13/2026 22:05,S,2,voice,S23,,,,,TRUE,4679.81,S2,YES,,0,0,960
5/13/2026 22:05,S,4,extragb,S4111,,,,YES,TRUE,-112.12,S41,,,0,0,55
5/13/2026 22:05,S,3,,S3,,,,,TRUE,9459.99,S3,YES,,0,0,278
5/13/2026 22:05,S,2,peotv,S21,,YES,,,TRUE,782.74,S2,YES,,0,0,108
5/13/2026 22:05,S,2,peotv,S21,,YES,,,TRUE,6948.91,S2,,,0,0,94
5/13/2026 22:05,S,4,extragb,S4112,,,,,TRUE,4854.09,S41,,,0,0,61
5/13/2026 22:05,,,,,,,,,FALSE,,,,,0,0,8
5/13/2026 22:05,,,,,,,,,FALSE,,,,,0,0,6
5/13/2026 22:05,S,,,S,,,,,TRUE,1811.99,,,,0,0,53
5/13/2026 22:05,S,3,,S3,,,,,TRUE,3247.86,S3,YES,,0,0,564
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:05,S,1,,SLty1,,,,,FALSE,,S1,YES,YES,782,248,1088
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,58
5/13/2026 22:05,S,4,extragb,S4111,,,,YES,TRUE,14670.57,S41,,,0,0,81
5/13/2026 22:05,S,4,extragb,S411,,,,,TRUE,6933.92,S41,,,0,0,49
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,18
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 22:05,S,4,extragb,S4112,,,,,TRUE,11904.17,S41,,,0,0,18
5/13/2026 22:05,S,3,,S3,,,,,TRUE,-3.04,S3,YES,,0,0,160
5/13/2026 22:05,S,2,peotv,S21,,YES,,,TRUE,-3.44,S2,YES,,0,0,127
5/13/2026 22:05,S,2,peotv,S21,,YES,,,TRUE,-1000,S2,YES,,0,0,223
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:05,T,2,voice,T23,,,,,TRUE,21106.76,T2,YES,,0,0,610
5/13/2026 22:05,,,,,,,,,FALSE,,,,,0,0,8
5/13/2026 22:05,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 22:05,S,14,,S7,,,,,TRUE,12625.78,S7,YES,YES,830,165,1068
5/13/2026 22:05,S,2,peotv,S211,,YES,,,TRUE,12257.66,S2,YES,,0,0,744
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:05,S,2,peotv,S21,,,,,TRUE,13263.5,S2,YES,,0,0,382
5/13/2026 22:05,S,2,peotv,S211,,YES,,,TRUE,10297.76,S2,YES,,0,0,461
5/13/2026 22:05,,,,,,,,,FALSE,,,,,0,0,10
5/13/2026 22:05,E,4,extragb,E4111,,,,YES,TRUE,4770.43,E41,,,0,0,102
5/13/2026 22:05,S,,,S,,,,,FALSE,,,,,0,0,44
5/13/2026 22:05,S,2,peotv,S21,,,,,TRUE,6148.69,S2,YES,,0,0,151
5/13/2026 22:05,S,2,peotv,S21,,YES,,,TRUE,-66.59,S2,YES,,0,0,788
5/13/2026 22:05,S,4,extragb,S41t,,,,,TRUE,-1103.8,S41,YES,,0,0,470
5/13/2026 22:05,S,2,peotv,S21,,YES,,,TRUE,-6.94,S2,YES,,0,0,504
5/13/2026 22:05,S,3,,S3,,,,,TRUE,8028.32,S3,YES,,0,0,728
5/13/2026 22:05,S,2,peotv,S21,,YES,,,TRUE,-820.59,S2,YES,,0,0,886
